1.002,1.229,1.665,1.209,0.443,2.074,0.553,1.773,2.575,0.056,0.0018,2.767,0.0113,0.77,0.187,0.8200000000000001,77.85325799313587,18.17586781780141,2.0995132058928117,0.546
1.402,1.713,0.822,0.559,0.598,2.876,1.299,2.724,1.968,0.099,0.0119,3.453,0.8742,0.575,0.231,0.91,86.94325799313587,24.64586781780141,1.5595132058928116,1.03
1.402,1.713,0.822,0.559,0.598,2.876,1.299,2.724,1.968,0.099,0.0119,3.453,0.8742,0.575,0.231,1.22,79.28325799313586,21.06586781780141,1.5495132058928116,1.03
1.402,1.713,0.822,0.559,0.598,2.876,1.299,2.724,1.968,0.099,0.0119,3.453,0.8742,0.575,0.231,0.14,88.07325799313587,25.11586781780141,1.4995132058928116,1.03
1.402,1.713,0.822,0.559,0.598,2.876,1.299,2.724,1.968,0.099,0.0119,3.453,0.8742,0.575,0.231,0.46,55.97325799313587,21.86586781780141,1.6995132058928115,1.03
1.402,1.713,0.822,0.559,0.598,2.876,1.299,2.724,1.968,0.099,0.0119,3.453,0.8742,0.575,0.231,1.58,73.28325799313586,22.705867817801412,1.7495132058928116,1.03
1.402,1.713,0.822,0.559,0.598,2.876,1.299,2.724,1.968,0.099,0.0119,3.453,0.8742,0.575,0.231,0.51,62.093257993135865,20.44586781780141,2.1695132058928115,1.03
1.402,1.713,0.822,0.559,0.598,2.876,1.299,2.724,1.968,0.099,0.0119,3.453,0.8742,0.575,0.231,0.33,80.32325799313587,21.69586781780141,2.1795132058928117,1.03
1.402,1.713,0.822,0.559,0.598,2.876,1.299,2.724,1.968,0.099,0.0119,3.453,0.8742,0.575,0.231,0.81,74.32325799313587,22.05586781780141,2.1895132058928115,1.03
1.402,1.713,0.822,0.559,0.598,2.876,1.299,2.724,1.968,0.099,0.0119,3.453,0.8742,0.575,0.231,1.17,56.65325799313587,20.48586781780141,2.2095132058928115,1.03
1.402,1.713,0.822,0.559,0.598,2.876,1.299,2.724,1.968,0.099,0.0119,3.453,0.8742,0.575,0.231,0.36,76.61325799313587,24.18586781780141,1.6495132058928115,1.03
1.95,1.454,1.183,0.145,0.524,1.27,1.199,0.778,0.477,0.152,0.0056,1.092,0.9848,0.596,0.264,0.5700000000000001,73.18325799313587,18.91586781780141,1.8195132058928116,-0.996
1.95,1.454,1.183,0.145,0.524,1.27,1.199,0.778,0.477,0.152,0.0056,1.092,0.9848,0.596,0.264,1.82,80.23325799313587,24.94586781780141,1.8395132058928114,-0.996
1.95,1.454,1.183,0.145,0.524,1.27,1.199,0.778,0.477,0.152,0.0056,1.092,0.9848,0.596,0.264,0.2,62.06325799313587,20.90586781780141,1.6695132058928115,-0.996
1.95,1.454,1.183,0.145,0.524,1.27,1.199,0.778,0.477,0.152,0.0056,1.092,0.9848,0.596,0.264,0.08,84.27325799313587,25.07586781780141,1.6895132058928115,-0.996
1.95,1.454,1.183,0.145,0.524,1.27,1.199,0.778,0.477,0.152,0.0056,1.092,0.9848,0.596,0.264,1.27,56.22325799313587,21.63586781780141,2.2295132058928115,-0.996
1.95,1.454,1.183,0.145,0.524,1.27,1.199,0.778,0.477,0.152,0.0056,1.092,0.9848,0.596,0.264,0.78,80.64325799313588,18.455867817801412,1.5495132058928116,-0.996
1.95,1.454,1.183,0.145,0.524,1.27,1.199,0.778,0.477,0.152,0.0056,1.092,0.9848,0.596,0.264,0.2,61.78325799313587,17.51586781780141,1.5195132058928116,-0.996
1.95,1.454,1.183,0.145,0.524,1.27,1.199,0.778,0.477,0.152,0.0056,1.092,0.9848,0.596,0.264,0.06,69.62325799313587,22.30586781780141,2.1695132058928115,-0.996
1.95,1.454,1.183,0.145,0.524,1.27,1.199,0.778,0.477,0.152,0.0056,1.092,0.9848,0.596,0.264,0.22,75.96325799313587,17.13586781780141,2.0995132058928117,-0.996
1.95,1.454,1.183,0.145,0.524,1.27,1.199,0.778,0.477,0.152,0.0056,1.092,0.9848,0.596,0.264,1.25,81.63325799313587,23.705867817801412,2.029513205892812,-0.996
1.886,1.306,1.994,1.72,0.409,1.432,0.601,0.097,2.313,0.182,0.0152,1.768,0.1414,0.396,0.164,0.9,59.25325799313587,22.41586781780141,1.5395132058928116,0.126
1.886,1.306,1.994,1.72,0.409,1.432,0.601,0.097,2.313,0.182,0.0152,1.768,0.1414,0.396,0.164,1.0,78.06325799313586,20.36586781780141,1.7595132058928116,0.126
1.886,1.306,1.994,1.72,0.409,1.432,0.601,0.097,2.313,0.182,0.0152,1.768,0.1414,0.396,0.164,0.47000000000000003,78.19325799313587,19.61586781780141,1.5495132058928116,0.126
1.886,1.306,1.994,1.72,0.409,1.432,0.601,0.097,2.313,0.182,0.0152,1.768,0.1414,0.396,0.164,0.79,84.96325799313587,17.58586781780141,2.1795132058928117,0.126
1.886,1.306,1.994,1.72,0.409,1.432,0.601,0.097,2.313,0.182,0.0152,1.768,0.1414,0.396,0.164,1.55,78.80325799313587,21.37586781780141,1.5395132058928116,0.126
